id,index,x,y,goal,goal_smf,x0,c,angle,distance,xg_basic,gk_distance,gk_distance_y,close_players,triangle,gk_dist_to_goal,is_closer,header
d02ccb9d-79d5-4537-940e-c46beb57512b,1972,27.299999999999997,37.825,0,0,77.7,3.825000000000003,14.986051320342144,27.566657849655982,0.03568288906180436,26.19807972447599,3.3149999999999977,0,2,1.4081037781356902,0,0
1b6fe052-32e6-4829-9f85-326ad88cb7e2,2152,30.012500000000003,37.315,0,0,74.9875,3.3149999999999977,13.742067023776094,30.195022458180095,0.030259187536558776,28.263026753162872,3.144999999999996,0,2,1.932491914601453,0,0
0f485a9d-df28-41b2-998a-cf1f805cd5a9,2160,11.900000000000006,33.915,0,0,93.1,0.08500000000000085,34.19042328954691,11.900303567556591,0.12249320333997318,11.113800261386752,0.1699999999999946,3,3,0.8277567577495147,0,1
6caf7f1b-0cb3-47c7-a581-72a434353efe,2187,14.349999999999994,49.55499999999999,0,0,90.65,15.554999999999993,13.591158810945512,21.163187968734757,0.047499628705527305,17.803121390643817,12.834999999999987,0,2,3.383571522814324,0,0
c4f710db-d056-4537-9ea3-394d843e555f,2402,22.837500000000006,33.065,0,0,82.1625,0.9350000000000023,18.180692020490664,22.856632106458736,0.04899808617514607,19.777922666448067,0.3399999999999963,2,1,3.119764614518218,0,0
4b4d5b5b-5fa3-4262-86ab-eda5aceb5696,2426,6.650000000000006,33.235,0,0,98.35,0.7650000000000006,57.16567102150364,6.6938572587111596,0.2517564350797372,5.77823989204325,1.019999999999996,4,3,0.9957064075318631,0,1
61137e14-b10c-42ff-946a-5c2967ed2610,2447,25.549999999999997,45.9,0,0,79.45,11.899999999999999,13.466731281415596,28.185324195403535,0.03326911459133226,25.38265660347632,10.71,0,2,2.8026784064533636,0,0
e9e38cee-8c40-421b-bd3a-68ec939b04a7,2534,10.762500000000003,19.975,0,0,94.2375,14.024999999999999,14.754558571046383,17.678575487012523,0.05812971345754097,13.57139086460928,10.795000000000002,1,1,4.107530432023596,0,0
21ee60f0-715e-42f5-bc35-11b5660bb1d0,2692,8.400000000000006,34.425,1,1,96.6,0.42499999999999716,46.99674187209591,8.410744616263182,0.19032578588408847,7.612974533649785,0.08500000000000085,2,2,0.8577623505377165,0,1
d2143e7f-f2f3-4eef-8676-f6e7674b3f88,2734,12.862499999999997,34.17,0,0,92.1375,0.1700000000000017,31.762331098629424,12.863623371740948,0.11069794628397145,10.158893886639422,0.42500000000000426,2,1,2.7769914025794242,0,1
1a8c64f2-e390-4f66-81ff-6933fc546db7,2750,13.125,43.35,1,1,91.875,9.350000000000001,21.31000672205164,16.114841761556335,0.07377637792220537,11.519353551740648,6.460000000000001,1,1,4.606762013605657,0,0
2de16bc4-933e-4bcd-9cba-de52f74f2222,2783,9.537499999999994,33.83,0,0,95.4625,0.1700000000000017,41.97783432244167,9.539014951765193,0.16251913510955052,7.461262041370749,0.5949999999999989,1,1,2.1425743861065767,0,1
07d75381-43ab-4be3-84db-c1a949de2268,2907,8.3125,42.245000000000005,1,1,96.6875,8.245000000000005,26.195662845499708,11.708017818999084,0.10245433827037533,8.781016455969093,5.524999999999999,2,3,3.1001703582222744,0,0
